id_nasabah,nama_nasabah,income,dsr,ltv,dpd,durasi_pinjaman,status_pekerjaan,usia,kode_pos,default
CIF-012321,"Hendra Pratama",12927759,0.44,0.47,10,44,Lainnya,53,Bandung,1
CIF-012322,"Tri Nugroho",6442092,0.43,0.22,7,55,Buruh,47,Jakarta,1
CIF-012323,"Ahmad Permana",2041256,0.32,0.11,11,34,PNS,64,Surabaya,0
CIF-012324,"Ratna Hidayat",7321302,0.14,0.29,7,36,Wiraswasta,39,Jakarta,1
CIF-012325,"Wawan Purnomo",500000,0.35,0.19,12,41,Buruh,52,Medan,0
CIF-012326,"Yuni Susanto",11893953,0.56,0.33,13,54,PNS,50,Surabaya,0
CIF-012327,"Rudi Saputra",5989532,0.15,0.37,6,51,Buruh,24,Jakarta,0
CIF-012328,"Endang Suryono",14752308,0.39,0.51,8,27,Wiraswasta,50,Lainnya,0
CIF-012329,"Dedi Nasution",3447249,0.16,0.11,5,52,PNS,60,Medan,0
CIF-012330,"Lestari Setiawan",2895568,0.1,0.23,2,40,PNS,55,Jakarta,0
CIF-012331,"Surya Utami",4318948,0.53,0.32,10,39,Wiraswasta,46,Surabaya,0
CIF-012332,"Mega Santoso",9628701,0.46,0.59,14,47,Buruh,32,Surabaya,1
CIF-012333,"Bayu Lestari",9006179,0.38,0.18,5,54,Buruh,33,Surabaya,0
CIF-012334,"Dian Firmansyah",10984154,0.47,0.38,5,36,Buruh,27,Bandung,0
CIF-012335,"Fajar Wijaya",14497946,0.31,0.27,4,19,Buruh,50,Lainnya,0
CIF-012336,"Maya Siregar",5698406,0.14,0.4,4,50,Buruh,55,Lainnya,0
CIF-012337,"Reza Gunawan",14093730,0.11,0.46,7,54,PNS,47,Jakarta,0
CIF-012338,"Fitri Kusuma",11158693,0.29,0.12,7,30,Buruh,52,Surabaya,0
CIF-012339,"Aris Wibowo",3212016,0.55,0.25,8,31,Buruh,57,Medan,0
CIF-012340,"Wulan Hartono",3207456,0.22,0.2,8,47,Buruh,22,Bandung,0
CIF-012341,"Budi Pratama",11525125,0.05,0.34,10,34,PNS,55,Bandung,0
CIF-012342,"Siti Nugroho",3409770,0.36,0.49,10,46,PNS,27,Jakarta,0
CIF-012343,"Agus Permana",9097753,0.27,0.58,4,16,Lainnya,33,Surabaya,0
CIF-012344,"Dewi Hidayat",9783665,0.43,0.22,13,49,Wiraswasta,58,Jakarta,1
CIF-012345,"Eko Purnomo",1359453,0.51,0.07,8,30,Buruh,38,Bandung,1
CIF-012346,"Rini Susanto",5218671,0.23,0.55,11,34,Wiraswasta,26,Jakarta,0
CIF-012347,"Bambang Saputra",15629268,0.03,0.19,7,56,PNS,54,Jakarta,0
CIF-012348,"Sri Suryono",3378499,0.32,0.37,11,43,Buruh,38,Medan,0
CIF-012349,"Joko Nasution",7762079,0.32,0.22,11,15,PNS,52,Lainnya,0
CIF-012350,"Nur Setiawan",14014509,0.01,0.51,7,53,PNS,60,Jakarta,0
CIF-012351,"Hendra Utami",11264441,0.23,0.34,6,54,PNS,24,Jakarta,0
CIF-012352,"Tri Santoso",13064115,0.43,0.54,5,52,Lainnya,35,Jakarta,0
CIF-012353,"Ahmad Lestari",13899153,0.27,0.57,5,18,Wiraswasta,50,Surabaya,0
CIF-012354,"Ratna Firmansyah",18200702,0.53,0.25,8,37,PNS,62,Jakarta,0
CIF-012355,"Wawan Wijaya",4240278,0.5,0.27,10,52,Wiraswasta,64,Bandung,0
CIF-012356,"Yuni Siregar",9130640,0.03,0.23,7,19,PNS,52,Bandung,0
CIF-012357,"Rudi Gunawan",8869487,0.34,0.32,6,55,Wiraswasta,37,Bandung,0
CIF-012358,"Endang Kusuma",4702945,0.23,0.42,8,45,Buruh,32,Bandung,0
CIF-012359,"Dedi Wibowo",5506985,0.35,0.11,8,59,Wiraswasta,60,Jakarta,0
CIF-012360,"Lestari Hartono",14594588,0.3,0.3,6,16,Buruh,46,Jakarta,0
CIF-012361,"Surya Pratama",10762619,0.2,0.57,3,58,Wiraswasta,57,Lainnya,0
CIF-012362,"Mega Nugroho",11531883,0.55,0.07,9,21,PNS,59,Jakarta,0
CIF-012363,"Bayu Permana",11012260,0.22,0.15,11,52,PNS,25,Bandung,1
CIF-012364,"Dian Hidayat",4583143,0.01,0.54,8,45,Wiraswasta,62,Bandung,0
CIF-012365,"Fajar Purnomo",3605979,0.42,0.19,9,30,Wiraswasta,62,Jakarta,0
CIF-012366,"Maya Susanto",10112327,0.2,0.51,4,30,Wiraswasta,23,Bandung,0
CIF-012367,"Reza Saputra",4765070,0.04,0.29,4,21,PNS,29,Jakarta,0
CIF-012368,"Fitri Suryono",14290812,0.03,0.57,9,13,PNS,48,Surabaya,1
CIF-012369,"Aris Nasution",10093508,0.52,0.04,9,59,Wiraswasta,57,Jakarta,0
CIF-012370,"Wulan Setiawan",8294560,0.04,0.28,8,32,PNS,59,Jakarta,0
CIF-012371,"Budi Utami",12110051,0.48,0.22,7,38,Wiraswasta,31,Surabaya,0
CIF-012372,"Siti Santoso",3553067,0.05,0.45,9,19,Buruh,22,Surabaya,1
CIF-012373,"Agus Lestari",12227759,0.53,0.27,4,47,PNS,41,Medan,0
CIF-012374,"Dewi Firmansyah",12244280,0.55,0.38,11,50,Lainnya,40,Jakarta,0
CIF-012375,"Eko Wijaya",5884301,0.33,0.51,4,54,Buruh,25,Jakarta,0
CIF-012376,"Rini Siregar",8635524,0.24,0.5,5,17,Wiraswasta,46,Jakarta,0
CIF-012377,"Bambang Gunawan",7805953,0.45,0.29,3,32,Buruh,25,Surabaya,0
CIF-012378,"Sri Kusuma",6957221,0.54,0.45,8,38,Wiraswasta,40,Surabaya,0
CIF-012379,"Joko Wibowo",18001093,0.2,0.38,6,50,PNS,58,Jakarta,0
CIF-012380,"Nur Hartono",2615192,0.02,0.23,3,40,Buruh,22,Surabaya,0
CIF-012381,"Hendra Pratama",9294037,0.12,0.38,16,42,Buruh,46,Jakarta,0
CIF-012382,"Tri Nugroho",1909395,0.3,0.34,9,54,Lainnya,34,Jakarta,0
CIF-012383,"Ahmad Permana",4193919,0.25,0.23,5,56,Wiraswasta,32,Surabaya,0
CIF-012384,"Ratna Hidayat",14733196,0.22,0.26,8,55,Wiraswasta,64,Bandung,0
CIF-012385,"Wawan Purnomo",4929643,0.36,0.34,7,54,PNS,26,Jakarta,0
CIF-012386,"Yuni Susanto",4612813,0.45,0.15,7,56,Wiraswasta,55,Jakarta,0
CIF-012387,"Rudi Saputra",4809792,0.59,0.55,15,47,PNS,39,Medan,0
CIF-012388,"Endang Suryono",7858898,0.34,0.35,9,50,Wiraswasta,36,Bandung,0
CIF-012389,"Dedi Nasution",4884470,0.26,0.46,4,40,Lainnya,43,Bandung,0
CIF-012390,"Lestari Setiawan",9742896,0.26,0.36,6,54,PNS,55,Lainnya,0
CIF-012391,"Surya Utami",5889901,0.19,0.06,4,39,Buruh,51,Jakarta,0
CIF-012392,"Mega Santoso",1086321,0.16,0.49,9,36,PNS,26,Bandung,0
CIF-012393,"Bayu Lestari",12417159,0.2,0.24,3,35,PNS,24,Surabaya,0
CIF-012394,"Dian Firmansyah",2637773,0.39,0.14,5,55,Wiraswasta,40,Jakarta,0
CIF-012395,"Fajar Wijaya",6760430,0.48,0.5,13,39,PNS,43,Bandung,0
CIF-012396,"Maya Siregar",8817557,0.55,0.56,8,37,PNS,57,Bandung,0
CIF-012397,"Reza Gunawan",6302002,0.39,0.15,8,55,Buruh,25,Surabaya,0
CIF-012398,"Fitri Kusuma",9113198,0.39,0.4,10,23,PNS,39,Surabaya,0
CIF-012399,"Aris Wibowo",500000,0.45,0.4,2,42,PNS,64,Surabaya,0
CIF-012400,"Wulan Hartono",5785148,0.52,0.58,8,12,PNS,30,Bandung,0
CIF-012401,"Budi Pratama",500000,0.43,0.33,9,37,Wiraswasta,40,Surabaya,0
CIF-012402,"Siti Nugroho",500000,0.54,0.02,3,54,Buruh,27,Surabaya,0
CIF-012403,"Agus Permana",10687417,0.58,0.41,8,20,Wiraswasta,46,Medan,0
CIF-012404,"Dewi Hidayat",4712607,0.34,0.4,0,45,Wiraswasta,38,Bandung,0
CIF-012405,"Eko Purnomo",500000,0.46,0.14,9,57,PNS,34,Bandung,0
CIF-012406,"Rini Susanto",7993674,0.05,0.23,9,54,PNS,46,Lainnya,0
CIF-012407,"Bambang Saputra",4530588,0.5,0.55,4,54,Wiraswasta,57,Bandung,0
CIF-012408,"Sri Suryono",10974020,0.09,0.35,8,53,Wiraswasta,39,Bandung,1
CIF-012409,"Joko Nasution",3489933,0.43,0.44,6,39,Buruh,38,Jakarta,1
CIF-012410,"Nur Setiawan",10018012,0.14,0.58,3,50,Wiraswasta,38,Jakarta,0
CIF-012411,"Hendra Utami",12892380,0.49,0.14,7,40,Buruh,54,Lainnya,0
CIF-012412,"Tri Santoso",6200036,0.03,0.25,9,18,PNS,31,Jakarta,0
CIF-012413,"Ahmad Lestari",4339206,0.38,0.25,12,13,PNS,57,Jakarta,0
CIF-012414,"Ratna Firmansyah",13164621,0.51,0.54,8,55,Wiraswasta,59,Jakarta,0
CIF-012415,"Wawan Wijaya",7899022,0.4,0.35,8,34,Wiraswasta,62,Jakarta,0
CIF-012416,"Yuni Siregar",500000,0.04,0.34,5,18,Buruh,31,Jakarta,0
CIF-012417,"Rudi Gunawan",500000,0.16,0.36,8,43,Buruh,28,Jakarta,0
CIF-012418,"Endang Kusuma",7310935,0.09,0.04,7,59,Buruh,52,Jakarta,0
CIF-012419,"Dedi Wibowo",10234385,0.56,0.54,10,21,Wiraswasta,45,Jakarta,1
CIF-012420,"Lestari Hartono",9594614,0.38,0.51,7,13,PNS,30,Jakarta,0
CIF-012421,"Surya Pratama",2775544,0.59,0.38,7,28,Wiraswasta,34,Lainnya,1
CIF-012422,"Mega Nugroho",500000,0.35,0.39,7,18,Wiraswasta,63,Bandung,0
CIF-012423,"Bayu Permana",13787606,0.34,0.59,10,41,PNS,36,Jakarta,0
CIF-012424,"Dian Hidayat",4363371,0.04,0.43,9,57,Buruh,33,Medan,0
CIF-012425,"Fajar Purnomo",12318792,0.2,0.28,10,20,Lainnya,27,Jakarta,1
CIF-012426,"Maya Susanto",4119149,0.48,0.02,7,43,Wiraswasta,37,Medan,0
CIF-012427,"Reza Saputra",500000,0.19,0.37,13,23,Buruh,39,Bandung,0
CIF-012428,"Fitri Suryono",8724833,0.33,0.33,10,42,Wiraswasta,26,Lainnya,0
CIF-012429,"Aris Nasution",13586618,0.34,0.32,5,52,Wiraswasta,62,Bandung,0
CIF-012430,"Wulan Setiawan",10643714,0.3,0.41,6,35,Wiraswasta,27,Bandung,0
CIF-012431,"Budi Utami",8323633,0.31,0.47,9,49,PNS,45,Medan,0
CIF-012432,"Siti Santoso",4723607,0.01,0.12,6,26,Buruh,42,Bandung,0
CIF-012433,"Agus Lestari",4272819,0.39,0.39,12,48,PNS,64,Bandung,0
CIF-012434,"Dewi Firmansyah",500000,0.43,0.42,10,28,Wiraswasta,37,Lainnya,0
CIF-012435,"Eko Wijaya",11157230,0.27,0.45,5,21,PNS,34,Lainnya,0
CIF-012436,"Rini Siregar",13283336,0.58,0.38,11,54,Wiraswasta,49,Bandung,0
CIF-012437,"Bambang Gunawan",4854365,0.34,0.19,8,31,Lainnya,26,Surabaya,0
CIF-012438,"Sri Kusuma",10469334,0.46,0.53,11,22,Wiraswasta,41,Jakarta,0
CIF-012439,"Joko Wibowo",7908383,0.05,0.5,9,41,PNS,34,Bandung,1
CIF-012440,"Nur Hartono",8733160,0.1,0.39,9,47,Wiraswasta,24,Jakarta,0
CIF-012441,"Hendra Pratama",4489809,0.58,0.09,8,32,Wiraswasta,28,Jakarta,0
CIF-012442,"Tri Nugroho",6625924,0.16,0.21,10,28,Buruh,37,Jakarta,0
CIF-012443,"Ahmad Permana",10259614,0.15,0.58,8,29,PNS,27,Jakarta,0
CIF-012444,"Ratna Hidayat",7178384,0.23,0.41,9,39,Lainnya,46,Surabaya,0
CIF-012445,"Wawan Purnomo",20004430,0.46,0.19,10,12,PNS,41,Medan,0
CIF-012446,"Yuni Susanto",8299969,0.15,0.18,7,29,PNS,27,Jakarta,0
CIF-012447,"Rudi Saputra",14859305,0.52,0.2,4,29,Buruh,22,Jakarta,0
CIF-012448,"Endang Suryono",500000,0.47,0.28,12,53,PNS,31,Surabaya,0
CIF-012449,"Dedi Nasution",7691709,0.18,0.29,10,17,PNS,24,Surabaya,0
CIF-012450,"Lestari Setiawan",9656241,0.36,0.47,6,20,PNS,34,Lainnya,0
CIF-012451,"Surya Utami",6548094,0.5,0.39,9,25,PNS,63,Lainnya,0
CIF-012452,"Mega Santoso",5320869,0.54,0.24,16,38,Lainnya,22,Jakarta,1
CIF-012453,"Bayu Lestari",11930509,0.43,0.43,6,23,Wiraswasta,32,Surabaya,0
CIF-012454,"Dian Firmansyah",11323549,0.32,0.22,10,50,Wiraswasta,59,Surabaya,0
CIF-012455,"Fajar Wijaya",7812205,0.35,0.17,4,33,Wiraswasta,28,Jakarta,0
CIF-012456,"Maya Siregar",2848706,0.56,0.21,6,39,PNS,63,Medan,0
CIF-012457,"Reza Gunawan",6837274,0.21,0.53,13,45,Lainnya,35,Jakarta,0
CIF-012458,"Fitri Kusuma",2029880,0.27,0.26,8,58,Buruh,59,Jakarta,0
CIF-012459,"Aris Wibowo",6003737,0.02,0.18,8,26,Wiraswasta,23,Surabaya,0
CIF-012460,"Wulan Hartono",9480457,0.43,0.16,8,23,Wiraswasta,36,Lainnya,0
CIF-012461,"Budi Pratama",8478846,0.01,0.21,6,22,Lainnya,59,Bandung,0
CIF-012462,"Siti Nugroho",17029647,0.54,0.49,6,54,Buruh,40,Jakarta,0
CIF-012463,"Agus Permana",3358687,0.13,0.05,13,40,Buruh,37,Jakarta,1
CIF-012464,"Dewi Hidayat",15549078,0.52,0.19,9,57,Lainnya,61,Surabaya,0
CIF-012465,"Eko Purnomo",3824755,0.08,0.2,9,19,Lainnya,60,Surabaya,0
CIF-012466,"Rini Susanto",6100981,0.5,0.39,7,43,Wiraswasta,40,Bandung,0
CIF-012467,"Bambang Saputra",11571934,0.49,0.1,7,19,Buruh,28,Jakarta,0
CIF-012468,"Sri Suryono",3955667,0.21,0.37,8,18,Buruh,24,Bandung,0
CIF-012469,"Joko Nasution",4461979,0.12,0.46,12,33,Buruh,33,Surabaya,1
CIF-012470,"Nur Setiawan",500000,0.3,0.52,7,26,Wiraswasta,63,Jakarta,0
CIF-012471,"Hendra Utami",16654281,0.38,0.39,7,32,Buruh,47,Lainnya,0
CIF-012472,"Tri Santoso",12617628,0.37,0.23,18,26,Wiraswasta,34,Jakarta,1
CIF-012473,"Ahmad Lestari",6972154,0.52,0.3,14,27,PNS,50,Jakarta,1
CIF-012474,"Ratna Firmansyah",4920428,0.03,0.04,9,41,Lainnya,62,Jakarta,0
CIF-012475,"Wawan Wijaya",1134447,0.18,0.57,11,38,PNS,38,Jakarta,1
CIF-012476,"Yuni Siregar",7505834,0.17,0.41,9,48,PNS,32,Jakarta,0
CIF-012477,"Rudi Gunawan",15706014,0.02,0.1,9,18,PNS,30,Medan,0
CIF-012478,"Endang Kusuma",10781165,0.17,0.37,9,15,Buruh,31,Lainnya,1
CIF-012479,"Dedi Wibowo",861909,0.21,0.55,5,12,Buruh,23,Medan,1
CIF-012480,"Lestari Hartono",14568527,0.35,0.13,10,26,Buruh,40,Jakarta,0
CIF-012481,"Surya Pratama",10722972,0.41,0.44,7,19,Wiraswasta,61,Lainnya,0
CIF-012482,"Mega Nugroho",6442637,0.28,0.45,11,40,Lainnya,59,Surabaya,1
CIF-012483,"Bayu Permana",12519555,0.04,0.07,6,59,PNS,47,Medan,0
CIF-012484,"Dian Hidayat",4255603,0.48,0.28,2,31,PNS,45,Jakarta,0
CIF-012485,"Fajar Purnomo",5676630,0.19,0.3,6,22,PNS,33,Jakarta,0
CIF-012486,"Maya Susanto",8526597,0.09,0.4,13,58,Wiraswasta,55,Surabaya,0
CIF-012487,"Reza Saputra",10799357,0.5,0.36,7,46,Buruh,28,Medan,1
CIF-012488,"Fitri Suryono",9105149,0.02,0.09,13,56,Wiraswasta,44,Jakarta,0
CIF-012489,"Aris Nasution",4125436,0.3,0.3,11,52,Buruh,50,Jakarta,0
CIF-012490,"Wulan Setiawan",11522060,0.15,0.54,4,47,PNS,60,Jakarta,0
CIF-012491,"Budi Utami",8942658,0.08,0.09,9,51,Wiraswasta,37,Jakarta,0
CIF-012492,"Siti Santoso",12024070,0.57,0.16,6,21,Lainnya,35,Lainnya,0
CIF-012493,"Agus Lestari",11424031,0.48,0.36,4,43,Lainnya,34,Jakarta,0
CIF-012494,"Dewi Firmansyah",10661103,0.46,0.34,4,37,Buruh,33,Medan,0
CIF-012495,"Eko Wijaya",8763672,0.55,0.5,6,53,Buruh,40,Jakarta,0
CIF-012496,"Rini Siregar",500000,0.58,0.18,7,26,Buruh,34,Jakarta,0
CIF-012497,"Bambang Gunawan",17797631,0.37,0.36,12,52,PNS,41,Jakarta,0
CIF-012498,"Sri Kusuma",7408166,0.33,0.56,6,37,PNS,61,Surabaya,0
CIF-012499,"Joko Wibowo",13311958,0.15,0.11,13,30,Wiraswasta,62,Bandung,0
CIF-012500,"Nur Hartono",5906003,0.11,0.31,7,40,Buruh,52,Jakarta,0
CIF-012501,"Hendra Pratama",8175806,0.57,0.41,2,39,Buruh,47,Jakarta,0
CIF-012502,"Tri Nugroho",6405015,0.52,0.11,6,30,PNS,28,Surabaya,0
CIF-012503,"Ahmad Permana",4815515,0.28,0.54,11,42,PNS,34,Medan,0
CIF-012504,"Ratna Hidayat",10498531,0.26,0.48,5,56,Buruh,31,Medan,1
CIF-012505,"Wawan Purnomo",10158727,0.07,0.54,10,47,Buruh,33,Jakarta,0
CIF-012506,"Yuni Susanto",10178870,0.1,0.27,7,21,PNS,61,Jakarta,0
CIF-012507,"Rudi Saputra",9508049,0.39,0.41,5,56,Buruh,61,Jakarta,0
CIF-012508,"Endang Suryono",2796379,0.16,0.55,8,37,Lainnya,57,Bandung,0
CIF-012509,"Dedi Nasution",5812211,0.35,0.53,13,23,PNS,62,Jakarta,0
CIF-012510,"Lestari Setiawan",11795850,0.36,0.32,7,58,PNS,51,Bandung,0
CIF-012511,"Surya Utami",11531472,0.4,0.54,8,56,Wiraswasta,26,Lainnya,0
CIF-012512,"Mega Santoso",12849037,0.23,0.57,5,22,Buruh,25,Lainnya,1
CIF-012513,"Bayu Lestari",6986651,0.46,0.12,11,57,PNS,64,Surabaya,0
CIF-012514,"Dian Firmansyah",6106135,0.54,0.33,8,57,Buruh,37,Jakarta,0
CIF-012515,"Fajar Wijaya",5148358,0.34,0.23,5,28,PNS,27,Medan,0
CIF-012516,"Maya Siregar",500000,0.53,0.43,4,28,Buruh,30,Surabaya,0
CIF-012517,"Reza Gunawan",6957684,0.5,0.26,10,42,Wiraswasta,23,Jakarta,0
CIF-012518,"Fitri Kusuma",1220840,0.52,0.55,6,27,Lainnya,59,Jakarta,0
CIF-012519,"Aris Wibowo",500000,0.12,0.27,7,43,Wiraswasta,43,Jakarta,0
CIF-012520,"Wulan Hartono",500000,0.49,0.45,8,52,PNS,55,Jakarta,1
CIF-012521,"Budi Pratama",7748449,0.2,0.52,4,14,Wiraswasta,37,Medan,0
CIF-012522,"Siti Nugroho",7944062,0.14,0.36,8,56,Buruh,35,Bandung,0
CIF-012523,"Agus Permana",8809554,0.56,0.34,4,37,Wiraswasta,50,Jakarta,0
CIF-012524,"Dewi Hidayat",1816679,0.13,0.5,5,53,Lainnya,25,Jakarta,0
CIF-012525,"Eko Purnomo",3646519,0.47,0.48,4,19,Wiraswasta,26,Lainnya,0
CIF-012526,"Rini Susanto",4803637,0.49,0.17,11,25,Wiraswasta,29,Jakarta,1
CIF-012527,"Bambang Saputra",11662387,0.25,0.25,12,55,PNS,63,Bandung,0
CIF-012528,"Sri Suryono",6660759,0.48,0.59,7,49,PNS,29,Lainnya,0
CIF-012529,"Joko Nasution",8672667,0.42,0.14,8,43,Wiraswasta,29,Jakarta,1
CIF-012530,"Nur Setiawan",8007312,0.45,0.26,8,13,Wiraswasta,23,Lainnya,1
CIF-012531,"Hendra Utami",9189442,0.05,0.26,7,55,Buruh,41,Jakarta,0
CIF-012532,"Tri Santoso",10289194,0.34,0.06,8,29,Lainnya,47,Jakarta,0
CIF-012533,"Ahmad Lestari",9359123,0.23,0.5,10,12,Wiraswasta,41,Surabaya,0
CIF-012534,"Ratna Firmansyah",6337914,0.04,0.33,11,19,Buruh,63,Jakarta,1
CIF-012535,"Wawan Wijaya",6217957,0.55,0.19,9,17,Buruh,23,Jakarta,0
CIF-012536,"Yuni Siregar",11424371,0.05,0.35,6,15,PNS,50,Bandung,0
CIF-012537,"Rudi Gunawan",11557785,0.59,0.46,6,42,Buruh,55,Bandung,0
CIF-012538,"Endang Kusuma",4985670,0.31,0.24,8,48,Wiraswasta,47,Lainnya,0
CIF-012539,"Dedi Wibowo",14269261,0.57,0.09,9,31,Buruh,51,Jakarta,0
CIF-012540,"Lestari Hartono",7346234,0.29,0.28,6,33,Buruh,63,Surabaya,0
CIF-012541,"Surya Pratama",3312025,0.1,0.4,9,24,Wiraswasta,49,Lainnya,0
CIF-012542,"Mega Nugroho",5548682,0.4,0.12,12,14,Wiraswasta,22,Surabaya,1
CIF-012543,"Bayu Permana",10550441,0.02,0.58,11,38,Buruh,22,Bandung,0
CIF-012544,"Dian Hidayat",500000,0.02,0.09,11,48,Buruh,31,Surabaya,0
CIF-012545,"Fajar Purnomo",7800528,0.21,0.51,11,54,Wiraswasta,56,Jakarta,0
CIF-012546,"Maya Susanto",10066467,0.09,0.48,7,12,Wiraswasta,45,Medan,0
CIF-012547,"Reza Saputra",2007523,0.11,0.05,8,33,PNS,22,Jakarta,0
CIF-012548,"Fitri Suryono",5130467,0.31,0.18,15,23,Lainnya,62,Jakarta,0
CIF-012549,"Aris Nasution",6391960,0.48,0.56,8,15,Lainnya,25,Jakarta,0
CIF-012550,"Wulan Setiawan",4878223,0.19,0.55,8,43,PNS,59,Jakarta,0
CIF-012551,"Budi Utami",500000,0.39,0.47,8,30,Buruh,54,Jakarta,0
CIF-012552,"Siti Santoso",15491248,0.22,0.23,8,33,PNS,22,Bandung,1
CIF-012553,"Agus Lestari",9959528,0.13,0.39,8,31,PNS,23,Lainnya,0
CIF-012554,"Dewi Firmansyah",12315501,0.18,0.47,6,31,Wiraswasta,38,Jakarta,0
CIF-012555,"Eko Wijaya",8686530,0.58,0.2,8,14,PNS,36,Jakarta,0
CIF-012556,"Rini Siregar",8075916,0.2,0.57,13,17,Wiraswasta,58,Surabaya,1
CIF-012557,"Bambang Gunawan",500000,0.12,0.29,3,41,Buruh,53,Jakarta,0
CIF-012558,"Sri Kusuma",9803970,0.04,0.21,7,50,Buruh,51,Lainnya,0
CIF-012559,"Joko Wibowo",500000,0.03,0.37,11,56,PNS,33,Jakarta,0
CIF-012560,"Nur Hartono",12027337,0.51,0.57,7,27,Wiraswasta,26,Surabaya,0
CIF-012561,"Hendra Pratama",8894587,0.55,0.07,9,20,PNS,41,Lainnya,0
CIF-012562,"Tri Nugroho",9842990,0.33,0.18,8,41,Buruh,54,Lainnya,0
CIF-012563,"Ahmad Permana",10915779,0.56,0.25,10,58,Wiraswasta,44,Jakarta,0
CIF-012564,"Ratna Hidayat",4125627,0.3,0.32,8,48,PNS,48,Lainnya,0
CIF-012565,"Wawan Purnomo",9249172,0.14,0.35,8,25,PNS,35,Surabaya,0
CIF-012566,"Yuni Susanto",8818389,0.22,0.17,5,21,PNS,43,Medan,0
CIF-012567,"Rudi Saputra",4544782,0.35,0.05,10,44,Lainnya,51,Surabaya,1
CIF-012568,"Endang Suryono",7143856,0.16,0.28,4,55,Lainnya,49,Surabaya,0
CIF-012569,"Dedi Nasution",3944710,0.07,0.34,8,15,PNS,37,Jakarta,0
CIF-012570,"Lestari Setiawan",500000,0.38,0.52,8,50,Buruh,30,Jakarta,0
CIF-012571,"Surya Utami",500000,0.41,0.41,9,32,Buruh,64,Jakarta,0
CIF-012572,"Mega Santoso",9733361,0.32,0.26,8,17,PNS,48,Bandung,0
CIF-012573,"Bayu Lestari",5293141,0.55,0.53,8,59,Wiraswasta,39,Bandung,0
CIF-012574,"Dian Firmansyah",7816065,0.03,0.2,5,37,Wiraswasta,44,Surabaya,0
CIF-012575,"Fajar Wijaya",6437258,0.18,0.34,8,26,Buruh,51,Jakarta,0
CIF-012576,"Maya Siregar",3043353,0.5,0.45,9,48,PNS,48,Jakarta,0
CIF-012577,"Reza Gunawan",500000,0.2,0.16,4,55,Buruh,35,Lainnya,0
CIF-012578,"Fitri Kusuma",8800078,0.52,0.33,6,57,Lainnya,36,Jakarta,1
CIF-012579,"Aris Wibowo",500000,0.52,0.51,10,39,PNS,24,Jakarta,1
CIF-012580,"Wulan Hartono",8207566,0.06,0.41,10,14,Buruh,25,Bandung,0
CIF-012581,"Budi Pratama",6906375,0.13,0.17,10,55,PNS,43,Lainnya,0
CIF-012582,"Siti Nugroho",14065688,0.45,0.05,8,12,Buruh,22,Bandung,0
CIF-012583,"Agus Permana",10471921,0.22,0.43,5,18,Buruh,32,Medan,0
CIF-012584,"Dewi Hidayat",6326020,0.2,0.15,13,34,PNS,50,Jakarta,0
CIF-012585,"Eko Purnomo",2463106,0.27,0.12,9,38,Buruh,39,Jakarta,0
CIF-012586,"Rini Susanto",500000,0.36,0.56,9,51,Wiraswasta,60,Bandung,0
CIF-012587,"Bambang Saputra",10864111,0.23,0.31,2,32,Wiraswasta,27,Jakarta,0
CIF-012588,"Sri Suryono",9139510,0.11,0.2,8,21,Buruh,44,Medan,0
CIF-012589,"Joko Nasution",12611335,0.24,0.53,9,55,Wiraswasta,28,Jakarta,1
CIF-012590,"Nur Setiawan",9823199,0.28,0.42,8,43,Buruh,23,Lainnya,1
CIF-012591,"Hendra Utami",8448570,0.58,0.16,11,31,Lainnya,55,Jakarta,0
CIF-012592,"Tri Santoso",12234879,0.26,0.45,7,55,Wiraswasta,60,Surabaya,0
CIF-012593,"Ahmad Lestari",6558208,0.38,0.45,9,33,Lainnya,27,Jakarta,0
CIF-012594,"Ratna Firmansyah",7367841,0.1,0.42,10,55,Wiraswasta,54,Jakarta,0
CIF-012595,"Wawan Wijaya",13174478,0.55,0.05,4,44,PNS,55,Surabaya,0
CIF-012596,"Yuni Siregar",13256920,0.04,0.52,7,32,Wiraswasta,49,Medan,1
CIF-012597,"Rudi Gunawan",9325195,0.21,0.52,10,26,Buruh,57,Jakarta,0
CIF-012598,"Endang Kusuma",6678326,0.26,0.08,8,35,PNS,35,Lainnya,0
CIF-012599,"Dedi Wibowo",2284942,0.48,0.58,8,31,PNS,39,Surabaya,0
CIF-012600,"Lestari Hartono",8873812,0.41,0.09,6,26,Wiraswasta,46,Jakarta,0
CIF-012601,"Surya Pratama",6173575,0.38,0.11,6,43,PNS,30,Bandung,0
CIF-012602,"Mega Nugroho",4674550,0.05,0.12,4,47,PNS,38,Surabaya,0
CIF-012603,"Bayu Permana",10026544,0.48,0.21,9,54,Buruh,43,Bandung,0
CIF-012604,"Dian Hidayat",2927248,0.37,0.29,9,18,PNS,49,Jakarta,0
CIF-012605,"Fajar Purnomo",707678,0.26,0.14,11,36,Buruh,36,Bandung,0
CIF-012606,"Maya Susanto",8006369,0.52,0.36,6,24,Wiraswasta,46,Bandung,0
CIF-012607,"Reza Saputra",10489978,0.41,0.08,8,39,Wiraswasta,40,Lainnya,0
CIF-012608,"Fitri Suryono",8691838,0.21,0.39,10,33,PNS,25,Lainnya,0
CIF-012609,"Aris Nasution",20051157,0.47,0.39,10,12,Buruh,40,Jakarta,0
